data,retorno_liquido,retorno_bruto,custo,giro,alavancagem,n_views,n_taticas,benchmark_spy,acum_estrategia,acum_spy,excesso_acum,dd_estrategia,dd_spy
2025-11-14,6.701649805292018e-05,0.0003984427881490582,0.00033142629009613804,1.6571314504806902,2.0,3,1,-0.0001635496688257021,0.1746956759807512,0.12824834838412724,0.046447327596623955,-0.020307176788571635,-0.022490838798212454
2025-11-17,-0.00978200988258463,-0.009777655634023698,4.354248560931637e-06,0.021771242804658184,2.0,3,1,-0.009316620573407763,0.163204791269278,0.11773688660965842,0.045467904659619585,-0.029890541667123016,-0.03159792076015955
2025-11-18,-0.007400070499764525,-0.007380835205978988,1.9235293785536793e-05,0.09617646892768396,2.0,3,1,-0.008397461670685558,0.15459699380822145,0.10835073394644246,0.04624625986177899,-0.03706942005127478,-0.03973004010238823
2025-11-19,0.002452828332630581,0.0024825748839501513,2.9746551319570637e-05,0.14873275659785318,2.0,3,1,0.0038631766432766224,0.15742902202740439,0.1126324886143828,0.04479653341302159,-0.03470751664242011,-0.036020347622071625
2025-11-20,-0.01556483208713148,-0.015526864763873865,3.796732325761525e-05,0.18983661628807627,1.9999999999999996,3,1,-0.015242227316648038,0.13941383364677518,0.0956734913030346,0.04374034234374058,-0.04973213206085081,-0.050713544612239314
2025-11-21,0.011114143086363866,0.01112354493626719,9.401849903324391e-06,0.047009249516621956,2.0000000000000004,3,1,0.009961138168965045,0.15207744202850781,0.10658764633797646,0.045489795690531354,-0.03917071900620128,-0.04125757106819483
2025-11-24,0.013590520661357972,0.013598169399573945,7.648738215973096e-06,0.03824369107986548,2.0,3,1,0.014718606876234608,0.16773477430788075,0.12287507487852278,0.04485969942935797,-0.02611254881081726,-0.027146218161181346
2025-11-25,0.010140046181371406,0.010151251988820283,1.1205807448877277e-05,0.05602903724438638,2.0,3,1,0.009405836039293458,0.17957565884695592,0.13343665372543945,0.046139005121516474,-0.016237285080300867,-0.01799571499899888
2025-11-26,0.007654859550027064,0.007660776988121714,5.917438094650527e-06,0.029587190473252634,1.9999999999999996,3,1,0.006903582418005261,0.18860514484406,0.1412614270800212,0.047343717764038784,-0.008706719667037288,-0.011216367482660083
2025-11-28,0.00511619670237376,0.0051192481178564,3.0514154826404333e-06,0.015257077413202166,2.0,3,1,0.0054584342293309,0.19468628256653586,0.1474909275182099,0.04719535504832595,-0.0036350682551123947,-0.005819157057525226
2025-12-01,-0.004896161101623545,-0.004888564970651698,7.596130971847766e-06,0.03798065485923883,2.0,3,1,-0.004565470301164498,0.1888369060611903,0.14225209176776987,0.04658481429342043,-0.0085134314769435,-0.010358060169965766
2025-12-02,0.001768149143667858,0.0017716196870118082,3.4705433439500447e-06,0.017352716719750222,1.9995794239552382,3,1,0.0018522768711999316,0.19093894701860314,0.14436785889843096,0.04657108812017219,-0.006760335349851321,-0.008524969294049223
2025-12-03,0.004432148666704722,0.00443582451897194,3.675852267217656e-06,0.01837926133608828,1.9978418002184326,3,1,0.003462749080359595,0.19621736548475832,0.1483305176494245,0.04788684783533381,-0.0023581494944538983,-0.00509174004327273
2025-12-04,0.0010906597249117904,0.0010946546494379151,3.994924526124635e-06,0.019974622630623173,1.9986446447625799,3,1,0.000731139787988333,0.1975220315875328,0.14917010778063933,0.04835192380689346,-0.0012700617082209709,-0.004364323029020012
2025-12-05,0.001791575632195083,0.0018007011512873926,9.125519092309554e-06,0.045627595461547765,2.0,3,1,0.001899394752821859,0.1996674828783418,0.15135283545345768,0.048314647424884116,0.0,-0.0024732178484591083
2025-12-08,-0.00358931333393428,-0.003579265708041736,1.0047625892544485e-05,0.05023812946272242,1.9984264757753802,3,1,-0.0030042091058060105,0.19536150038575917,0.14789393078119284,0.04746756960456633,-0.0035893133339343075,-0.005469996890684059
2025-12-09,-0.0020849069269251773,-0.00208151830032755,3.388626597627509e-06,0.016943132988137544,2.0,3,1,-0.0008631180942337835,0.1928692829134251,0.1469031627592745,0.04596612015415058,-0.005666736876626777,-0.006328393731626081
2025-12-10,0.006861502998483404,0.006941574479990709,8.007148150730583e-05,0.40035740753652915,1.6742108992947244,3,1,0.006632235252757246,0.20105415907493418,0.15450969434682538,0.0465444647281088,0.0,0.0
2025-12-11,0.002150450507397326,0.0022303908566709066,7.994034927358065e-05,0.39970174636790323,2.0,2,1,0.0023269460314641055,0.2036369666007285,0.15719617609837266,0.04644079050235583,0.0,0.0
2025-12-12,-0.009499158584627724,-0.009484092493041862,1.5066091585861322e-05,0.07533045792930661,1.9980087461887832,2,1,-0.010752075575282682,0.19220342817666802,0.1447539153575348,0.04744951281913323,-0.009499158584627687,-0.010752075575282682
2025-12-15,-0.0022289380513174977,-0.002226060424860362,2.8776264571360343e-06,0.01438813228568017,1.9996850367294174,2,1,-0.0015108085502177904,0.1895460805906939,0.14302441135431732,0.04652166923637657,-0.011706923599920316,-0.012246639797788839
2025-12-16,-0.004029360972101082,-0.0040264917272475375,2.8692448535447412e-06,0.014346224267723705,1.9914852142067416,3,1,-0.002732285145230273,0.184752970039046,0.13990134273453836,0.044851627304507646,-0.01568911315096444,-0.014945463631020561
2025-12-17,-0.009961540989472379,-0.009960464563666178,1.0764258062008218e-06,0.005382129031004108,1.9999999999999998,2,1,-0.011003593983400228,0.17295100476560288,0.1273583311779547,0.04559267358764818,-0.02549436639669511,-0.025784603800731443
2025-12-18,0.003714114763398477,0.004084345194722165,0.0003702304313236883,1.8511521566184412,0.8675675750793539,2,1,0.00755126270975226,0.17730747940914604,0.13587131010470732,0.04143616930443872,-0.021874940635913886,-0.01842804740814541
2025-12-19,0.008069340331907676,0.00843459308940348,0.0003652527574958046,1.826263787479023,2.0,2,1,0.009063506223587092,0.18680757413579885,0.14616628679303534,0.04064128734276351,-0.013982116644737697,-0.009531563906930551
2025-12-22,0.005684830469852463,0.005687556194110333,2.7257242578700903e-06,0.01362862128935045,2.0,2,1,0.006229803850433591,0.19355437399509778,0.15330667793973585,0.04024769605536194,-0.008376772137620225,-0.0033611398300249506
2025-12-23,0.0045363915885571985,0.004544939823077297,8.54823452009843e-06,0.04274117260049215,1.999887238169555,2,1,0.004570492347330646,0.19896880401777484,0.15857785728538465,0.04039094673239019,-0.0038783808677274045,0.0
2025-12-24,0.003382088802749211,0.0033933933557178057,1.1304552968594656e-05,0.05652276484297328,1.9999999999999998,2,1,0.003517674396244841,0.2030238229846888,0.1626533569500137,0.04037046603467509,-0.000509409093483848,0.0
2025-12-26,-0.0013046715330745037,-0.0009083832892421192,0.00039628824383238436,1.9814412191619217,1.9999999999999998,2,1,-0.00010140966545213459,0.20145427204923028,0.1625354526620486,0.03891881938718167,-0.001813416015015279,-0.00010140966545213459
2025-12-29,-0.0033094622131514166,-0.0032850999026570495,2.436231049436698e-05,0.12181155247183491,1.9995656236879558,2,1,-0.0035636535074947684,0.197478104535054,0.1583925791185825,0.03908552541647148,-0.005116876796388281,-0.0036647017840368834
2025-12-30,-0.0017018901404009519,-0.0017004652533058268,1.4248870951250316e-06,0.0071244354756251575,1.9997089022333439,2,1,-0.0012212136133650242,0.19544012835559976,0.15697793433134177,0.03846219402425799,-0.006810058574619915,-0.004881440013694394
2025-12-31,-0.007958363872569943,-0.00795672121848845,1.6426540814930218e-06,0.008213270407465108,1.9999999999999998,2,1,-0.0074088529688375315,0.1859263808262741,0.14840605492769154,0.03752032589858256,-0.014714225523059565,-0.012254127111194224
2026-01-02,0.00176733312411488,0.001769045389013813,1.7122648989329952e-06,0.008561324494664976,2.0,2,1,0.0018329931020035772,0.1880223078018699,0.15051107530467323,0.03751123249719668,-0.01297289733710738,-0.010443595739656475
2026-01-05,0.005910869593399991,0.005924219421017465,1.3349827617474871e-05,0.06674913808737436,2.0,2,1,0.0066602071082446646,0.195044552737337,0.15817371734653163,0.03687083539080538,-0.007138708848115516,-0.0038529451419927474
2026-01-06,0.005684803869475346,0.0057143114369732064,2.9507567497859995e-05,0.14753783748929997,2.0,2,1,0.005947158299371091,0.2018381466349337,0.16506155978176262,0.03677658685317109,-0.0014944871383228975,0.0
2026-01-07,-0.003962685896769211,-0.0035735711577726203,0.0003891147389965903,1.9455736949829514,2.0,2,1,-0.003223412281198157,0.19707563956106422,0.16130608604161023,0.03576955351945399,-0.005451250851986167,-0.003223412281198157
2026-01-08,-0.0001599942480886987,-0.00015785729644863437,2.136951640064328e-06,0.010684758200321639,1.9999999999999998,2,1,-0.00010152731427326422,0.1968841143442075,0.16118818175364513,0.03569593259056236,-0.005610372931293517,-0.0033246123310798348
2026-01-09,0.005788151988907647,0.005791606805180659,3.454816273011979e-06,0.017274081365059896,1.99819912205319,3,1,0.006613382996888628,0.20381186151114083,0.16886756393104263,0.034944297580098205,0.0,0.0
2026-01-12,0.0023599198071785035,0.002363459227120848,3.5394199423446976e-06,0.017697099711723487,1.9999999999999998,2,1,0.00157043300066384,0.20665276096723728,0.1707031921268456,0.03594956884039169,0.0,0.0
2026-01-13,-0.0008527409648227285,-0.0004946326483591985,0.00035810831646352996,1.7905415823176496,2.0,2,1,-0.0019995067653818532,0.20562379872764414,0.16836236317393394,0.0372614355537102,-0.0008527409648226847,-0.001999506765381742
2026-01-14,-9.637077105825503e-05,-6.105693444828265e-05,3.531383660997238e-05,0.17656918304986188,2.0,1,1,-0.004915252903138989,0.2055076118325545,0.16261956667642496,0.04288804515612954,-0.0009490295565767193,-0.006904931587087382
2026-01-15,0.0018267510359735793,0.0018440481949541826,1.7297158980603256e-05,0.08648579490301628,2.0,1,1,0.0027232975079871657,0.20770977411134361,0.16578572564509209,0.04192404846625153,0.0,-0.00420043826208405
2026-01-16,0.0010194029618099505,0.0013518198076271633,0.00033241684581721275,1.6620842290860638,1.6143912626039638,1,1,-0.000837905189162047,0.20894091703207973,0.164808907736123,0.04413200929595673,0.0,-0.005034823882229533
2026-01-20,-0.023818915938665478,-0.02379759377909133,2.1322159574150118e-05,0.10661079787075059,1.644449322092334,1,1,-0.02035680001149731,0.18014525495447953,0.1410971257497282,0.039048129204751314,-0.023818915938665475,-0.025289130990863162
2026-01-21,0.012649568362298275,0.012894677587433689,0.00024510922513541457,1.2255461256770728,1.217761022940829,1,0,0.0115411092816613,0.1950735830344681,0.1542666523789955,0.040806930655472584,-0.011470646581849153,-0.014039886333605534
2026-01-22,0.00716581344277783,0.007388006862809093,0.00022219342003126284,1.1109671001563142,1.496063820575969,1,1,0.005223257672714476,0.20363725738088512,0.16029568452739262,0.043341572853492494,-0.004387029652544894,-0.008889962604907042
2026-01-23,-0.0012082299687810449,-0.0011442852357159184,6.394473306512647e-05,0.31972366532563234,1.575464683943229,1,1,0.00036273518897367296,0.20218298677497626,0.16071656460178496,0.0414664221731913,-0.0055899590806257615,-0.008530452118198917
2026-01-26,0.004747863366740979,0.004954313952771798,0.00020645058603081887,1.0322529301540944,1.0393416063917897,1,0,0.00507823176187272,0.20789078733800448,0.16661095232667744,0.04127983501132704,-0.0008686360758252132,-0.0034955399692160327
2026-01-27,0.0038196767774826175,0.003835725762858312,1.6048985375694512e-05,0.08024492687847255,1.119428942735925,1,0,0.003984165378470905,0.21250453972813443,0.17125892329308234,0.04124561643505209,0.0,0.0
2026-01-28,0.006158850699355189,0.006377077024792413,0.0002182263254372243,1.0911316271861216,1.4518966307036032,0,1,-0.0001006645803248718,0.21997217416061043,0.17114101900511725,0.04883115515549319,0.0,-0.0001006645803248718
2026-01-29,0.0016833362764907011,0.002083381100411109,0.0004000448239204079,2.0002241196020396,1.9999999999999998,1,1,-0.001984377154833794,0.22202579757768426,0.1688170335219148,0.053208764055769464,0.0,-0.0020848419786650974
2026-01-30,-0.0012663541429336685,-0.0010349160352610641,0.0002314381076726043,1.1571905383630214,2.0,1,0,-0.0029824841055743345,0.22047828014615,0.16533105529711123,0.05514722484903878,-0.0012663541429336345,-0.005061108076175436
2026-02-02,-0.0019400577631715507,-0.0019306132914723019,9.444471699248766e-06,0.04722235849624383,1.9555352678106812,1,0,0.00497122273706152,0.2181104817839703,0.17112417553540804,0.04698630624856226,-0.0032039551059191984,-0.00011504523465699634
2026-02-03,0.0023025689792913044,0.0025079735159446114,0.00020540453665330688,1.0270226832665343,2.0,1,1,-0.008455385901172563,0.22091526519267557,0.16122186869306354,0.05969339649961203,-0.0009087634542658263,-0.008569458383974493
2026-02-04,0.00572385343777955,0.0057446877230738,2.0834285294249868e-05,0.10417142647124933,2.0,1,1,-0.004843853725993386,0.22790360523058606,0.15559707981768955,0.0723065254128965,0.0,-0.013371802907044983
2026-02-05,-0.009421135742284236,-0.009415709697668697,5.426044615539405e-06,0.027130223077697024,2.0,1,1,-0.012489284060324235,0.2163353586872685,0.14116449962856525,0.07517085905870324,-0.009421135742284203,-0.02569408272246443
2026-02-06,0.016691394572992766,0.016722705126749986,3.131055375721942e-05,0.15655276878609709,1.9999999999999996,1,1,0.01918478647681998,0.23663769209220042,0.1630574968888665,0.07358019520333392,0.0,-0.0070022317363925834
2026-02-09,0.0013203780284441842,0.0013497819385861244,2.940391014194027e-05,0.14701955070970135,2.0000000000000004,1,1,0.004821726716577324,0.23827052132998472,0.16866544229453106,0.06960507903545365,0.0,-0.0022142678676543293
2026-02-10,0.0015829233017542444,0.0016062241382215387,2.330083646729437e-05,0.11650418233647183,2.0,1,1,-0.002637057770699447,0.24023060859207312,0.1655836040085803,0.07464700458349283,0.0,-0.004845486486066974
2026-02-11,0.00497852650949926,0.005011124631500724,3.25981220014635e-05,0.1629906100073175,2.0,2,1,-0.00023112214366449724,0.24640512955484106,0.16531421182740158,0.08109091772743948,0.0,-0.005075488730507782
2026-02-12,-0.006577583224370308,-0.0065086869009398154,6.889632343049175e-05,0.34448161715245873,2.0000000000000004,1,1,-0.01544885969788623,0.23820679608391204,0.14731143606492725,0.0908953600189848,-0.006577583224370298,-0.02044593791509819
2026-02-13,0.005971534337889422,0.00597707461924452,5.540281355098207e-06,0.027701406775491034,1.9999999999999998,1,1,0.0007044991031190939,0.2456007904841353,0.1481197159426333,0.09748107454150201,-0.0006453271505654223,-0.01975584295690269
2026-02-17,-0.002653201136635227,-0.002621559740380117,3.1641396255110034e-05,0.15820698127555016,2.0,1,1,0.0016134830190519533,0.24229596105102913,0.14997218760814546,0.09232377344288367,-0.0032968161044711897,-0.01817423565498877
