data,view,mercado,familia,evento,dias_corridos_ate_evento,selecionado,ativa,motivo_inativa,c_nivel1,fator_estabilidade,fator_coerencia,volume_notional,tem_portao,n_pontos_janela,n_slots_esperados_janela
2024-11-08,2.3_fed,FOMC_11878,,2024-12-18,40.000000,True,True,,1.046228,1.040505,1.005500,,True,6,6
2024-11-08,2.3_fed,FOMC_14220,,2025-01-29,82.000000,False,True,,1.253709,1.235790,1.014500,,True,2,2
2024-11-09,2.3_fed,FOMC_11878,,2024-12-18,39.000000,True,True,,1.033657,1.029538,1.004000,,True,6,6
2024-11-09,2.3_fed,FOMC_14220,,2025-01-29,81.000000,False,True,,1.139789,1.127387,1.011000,,True,4,4
2024-11-10,2.3_fed,FOMC_11878,,2024-12-18,38.000000,True,True,,1.027516,1.021387,1.006000,,True,6,6
2024-11-10,2.3_fed,FOMC_14220,,2025-01-29,80.000000,False,True,,1.090061,1.084098,1.005500,,True,6,6
2024-11-11,2.3_fed,FOMC_11878,,2024-12-18,37.000000,True,True,,1.014318,1.008770,1.005500,,True,6,6
2024-11-11,2.3_fed,FOMC_14220,,2025-01-29,79.000000,False,True,,1.014529,1.014529,1.000000,,True,6,6
2024-11-12,2.3_fed,FOMC_11878,,2024-12-18,36.000000,True,True,,1.016791,1.010225,1.006500,,True,6,6
2024-11-12,2.3_fed,FOMC_14220,,2025-01-29,78.000000,False,True,,1.015244,1.006188,1.009000,,True,6,6
2024-11-13,2.3_fed,FOMC_11878,,2024-12-18,35.000000,True,True,,1.025581,1.017442,1.008000,,True,6,6
2024-11-13,2.3_fed,FOMC_14220,,2025-01-29,77.000000,False,True,,1.022804,1.009181,1.013500,,True,6,6
2024-11-14,2.3_fed,FOMC_11878,,2024-12-18,34.000000,True,True,,1.055343,1.048528,1.006500,,True,6,6
2024-11-14,2.3_fed,FOMC_14220,,2025-01-29,76.000000,False,True,,1.021002,1.013905,1.007000,,True,6,6
2024-11-15,2.3_fed,FOMC_11878,,2024-12-18,33.000000,True,True,,1.079913,1.079374,1.000500,,True,6,6
2024-11-15,2.3_fed,FOMC_14220,,2025-01-29,75.000000,False,True,,1.066584,1.031014,1.034500,,True,6,6
2024-11-16,2.3_fed,FOMC_11878,,2024-12-18,32.000000,True,True,,1.052306,1.046030,1.006000,,True,6,6
2024-11-16,2.3_fed,FOMC_14220,,2025-01-29,74.000000,False,True,,1.049637,1.027545,1.021500,,True,6,6
2024-11-17,2.3_fed,FOMC_11878,,2024-12-18,31.000000,True,True,,1.013105,1.007062,1.006000,59863.248178,True,6,6
2024-11-17,2.3_fed,FOMC_14220,,2025-01-29,73.000000,False,True,,1.022759,1.005663,1.017000,,True,6,6
2024-11-18,2.3_fed,FOMC_11878,,2024-12-18,30.000000,True,True,,1.013992,1.009449,1.004500,131121.453777,True,6,6
2024-11-18,2.3_fed,FOMC_14220,,2025-01-29,72.000000,False,True,,1.005834,1.005332,1.000500,,True,6,6
2024-11-19,2.3_fed,FOMC_11878,,2024-12-18,29.000000,True,True,,1.017019,1.014482,1.002500,162189.777254,True,6,6
2024-11-19,2.3_fed,FOMC_14220,,2025-01-29,71.000000,False,True,,1.016752,1.008183,1.008500,,True,6,6
2024-11-20,2.3_fed,FOMC_11878,,2024-12-18,28.000000,True,True,,1.024506,1.015368,1.009000,152022.109780,True,6,6
2024-11-20,2.3_fed,FOMC_14220,,2025-01-29,70.000000,False,True,,1.017150,1.009579,1.007500,,True,6,6
2024-11-21,2.3_fed,FOMC_11878,,2024-12-18,27.000000,True,True,,1.009820,1.008811,1.001000,63163.595360,True,6,6
2024-11-21,2.3_fed,FOMC_14220,,2025-01-29,69.000000,False,True,,1.017267,1.005205,1.012000,,True,6,6
2024-11-22,2.3_fed,FOMC_11878,,2024-12-18,26.000000,True,True,,1.020324,1.011223,1.009000,81009.040105,True,6,6
2024-11-22,2.3_fed,FOMC_14220,,2025-01-29,68.000000,False,True,,1.011947,1.003418,1.008500,,True,6,6
2024-11-23,2.3_fed,FOMC_11878,,2024-12-18,25.000000,True,True,,1.018835,1.014271,1.004500,63727.881912,True,6,6
2024-11-23,2.3_fed,FOMC_14220,,2025-01-29,67.000000,False,True,,1.004711,1.003206,1.001500,,True,6,6
2024-11-24,2.3_fed,FOMC_11878,,2024-12-18,24.000000,True,True,,1.015330,1.013810,1.001500,74002.974755,True,6,6
2024-11-24,2.3_fed,FOMC_14220,,2025-01-29,66.000000,False,True,,1.015619,1.005065,1.010500,,True,6,6
2024-11-25,2.3_fed,FOMC_11878,,2024-12-18,23.000000,True,True,,1.011672,1.007140,1.004500,111517.746512,True,6,6
2024-11-25,2.3_fed,FOMC_14220,,2025-01-29,65.000000,False,True,,1.015646,1.007086,1.008500,,True,6,6
2024-11-26,2.3_fed,FOMC_11878,,2024-12-18,22.000000,True,True,,1.016563,1.008495,1.008000,114930.810505,True,6,6
2024-11-26,2.3_fed,FOMC_14220,,2025-01-29,64.000000,False,True,,1.020707,1.007608,1.013000,,True,6,6
2024-11-27,2.3_fed,FOMC_11878,,2024-12-18,21.000000,True,True,,1.022254,1.019705,1.002500,79764.710206,True,6,6
2024-11-27,2.3_fed,FOMC_14220,,2025-01-29,63.000000,False,True,,1.019010,1.004446,1.014500,,True,6,6
2024-11-28,2.3_fed,FOMC_11878,,2024-12-18,20.000000,True,True,,1.031927,1.029353,1.002500,71626.345343,True,6,6
2024-11-28,2.3_fed,FOMC_14220,,2025-01-29,62.000000,False,True,,1.017016,1.005454,1.011500,,True,6,6
2024-11-29,2.3_fed,FOMC_11878,,2024-12-18,19.000000,True,True,,1.018773,1.017755,1.001000,66798.858677,True,6,6
2024-11-29,2.3_fed,FOMC_14220,,2025-01-29,61.000000,False,True,,1.016872,1.005311,1.011500,,True,6,6
2024-11-30,2.3_fed,FOMC_11878,,2024-12-18,18.000000,True,True,,1.018151,1.014600,1.003500,33661.811805,True,6,6
2024-11-30,2.3_fed,FOMC_14220,,2025-01-29,60.000000,False,True,,1.009019,1.003500,1.005500,,True,6,6
2024-12-01,2.3_fed,FOMC_11878,,2024-12-18,17.000000,True,True,,1.013304,1.009769,1.003500,37233.601144,True,6,6
2024-12-01,2.3_fed,FOMC_14220,,2025-01-29,59.000000,False,True,,1.006354,1.003844,1.002500,,True,6,6
2024-12-02,2.3_fed,FOMC_11878,,2024-12-18,16.000000,True,True,,1.021709,1.008598,1.013000,151945.993979,True,6,6
2024-12-02,2.3_fed,FOMC_14220,,2025-01-29,58.000000,False,True,,1.009335,1.004813,1.004500,,True,6,6
2024-12-03,2.3_fed,FOMC_11878,,2024-12-18,15.000000,True,True,,1.033129,1.013368,1.019500,213322.761147,True,6,6
2024-12-03,2.3_fed,FOMC_14220,,2025-01-29,57.000000,False,True,,1.011838,1.005804,1.006000,,True,6,6
2024-12-04,2.3_fed,FOMC_11878,,2024-12-18,14.000000,True,True,,1.034733,1.019944,1.014500,142492.928656,True,6,6
2024-12-04,2.3_fed,FOMC_14220,,2025-01-29,56.000000,False,True,,1.011455,1.003926,1.007500,,True,6,6
2024-12-05,2.3_fed,FOMC_11878,,2024-12-18,13.000000,True,True,,1.039411,1.021033,1.018000,93471.404849,True,6,6
2024-12-05,2.3_fed,FOMC_14220,,2025-01-29,55.000000,False,True,,1.022696,1.007086,1.015500,,True,6,6
2024-12-06,2.3_fed,FOMC_11878,,2024-12-18,12.000000,True,True,,1.024810,1.019204,1.005500,501578.637081,True,6,6
2024-12-06,2.3_fed,FOMC_14220,,2025-01-29,54.000000,False,True,,1.036878,1.010603,1.026000,,True,6,6
2024-12-07,2.3_fed,FOMC_11878,,2024-12-18,11.000000,True,True,,1.046781,1.039505,1.007000,40719.082099,True,6,6
2024-12-07,2.3_fed,FOMC_14220,,2025-01-29,53.000000,False,True,,1.018093,1.009512,1.008500,,True,6,6
2024-12-08,2.3_fed,FOMC_11878,,2024-12-18,10.000000,True,True,,1.039495,1.035870,1.003500,65036.284594,True,6,6
2024-12-08,2.3_fed,FOMC_14220,,2025-01-29,52.000000,False,True,,1.015891,1.006331,1.009500,,True,6,6
2024-12-09,2.3_fed,FOMC_11878,,2024-12-18,9.000000,True,True,,1.011763,1.003236,1.008500,202843.013159,True,6,6
2024-12-09,2.3_fed,FOMC_14220,,2025-01-29,51.000000,False,True,,1.011373,1.001359,1.010000,,True,6,6
2024-12-10,2.3_fed,FOMC_11878,,2024-12-18,8.000000,True,True,,1.004914,1.002908,1.002000,173105.955500,True,6,6
2024-12-10,2.3_fed,FOMC_14220,,2025-01-29,50.000000,False,True,,1.016694,1.003647,1.013000,,True,6,6
2024-12-11,2.3_fed,FOMC_11878,,2024-12-18,7.000000,True,True,,1.013062,1.005022,1.008000,501361.615413,True,6,6
2024-12-11,2.3_fed,FOMC_14220,,2025-01-29,49.000000,False,True,,1.016101,1.010543,1.005500,,True,6,6
2024-12-12,2.3_fed,FOMC_11878,,2024-12-18,6.000000,True,True,,1.027887,1.026348,1.001500,378801.370389,True,6,6
2024-12-12,2.3_fed,FOMC_14220,,2025-01-29,48.000000,False,True,,1.026486,1.022396,1.004000,,True,6,6
2024-12-13,2.3_fed,FOMC_11878,,2024-12-18,5.000000,True,True,,1.027720,1.027206,1.000500,349836.733604,True,6,6
2024-12-13,2.3_fed,FOMC_14220,,2025-01-29,47.000000,False,True,,1.021916,1.020386,1.001500,,True,6,6
2024-12-14,2.3_fed,FOMC_11878,,2024-12-18,4.000000,True,True,,1.009788,1.009284,1.000500,178329.685246,True,6,6
2024-12-14,2.3_fed,FOMC_14220,,2025-01-29,46.000000,False,True,,1.014884,1.013870,1.001000,,True,6,6
2024-12-15,2.3_fed,FOMC_11878,,2024-12-18,3.000000,True,True,,1.006190,1.005184,1.001000,128481.470038,True,6,6
2024-12-15,2.3_fed,FOMC_14220,,2025-01-29,45.000000,False,True,,1.012663,1.011146,1.001500,,True,6,6
2024-12-16,2.3_fed,FOMC_11878,,2024-12-18,2.000000,True,True,,1.005878,1.004371,1.001500,145191.037813,True,6,6
2024-12-16,2.3_fed,FOMC_14220,,2025-01-29,44.000000,False,True,,1.023636,1.015009,1.008500,,True,6,6
2024-12-17,2.3_fed,FOMC_11878,,2024-12-18,1.000000,True,True,,1.007714,1.005702,1.002000,305964.938829,True,6,6
2024-12-17,2.3_fed,FOMC_14220,,2025-01-29,43.000000,False,True,,1.019765,1.018746,1.001000,,True,6,6
2024-12-18,2.3_fed,FOMC_11878,,2024-12-18,0.000000,True,True,,1.009307,1.009307,1.000000,1388081.845050,True,6,6
2024-12-18,2.3_fed,FOMC_14220,,2025-01-29,42.000000,False,True,,1.023057,1.015945,1.007000,,True,6,6
2024-12-19,2.3_fed,FOMC_14220,,2025-01-29,41.000000,True,True,,1.033967,1.026780,1.007000,,True,6,6
2024-12-19,2.3_fed,FOMC_15665,,2025-03-19,90.000000,False,True,,1.028762,1.016061,1.012500,,True,2,2
2024-12-20,2.3_fed,FOMC_14220,,2025-01-29,40.000000,True,True,,1.024534,1.024022,1.000500,,True,6,6
2024-12-20,2.3_fed,FOMC_15665,,2025-03-19,89.000000,False,True,,1.035492,1.025748,1.009500,,True,4,4
2024-12-21,2.3_fed,FOMC_14220,,2025-01-29,39.000000,True,True,,1.013971,1.006423,1.007500,,True,6,6
2024-12-21,2.3_fed,FOMC_15665,,2025-03-19,88.000000,False,True,,1.038923,1.025085,1.013500,,True,6,6
2024-12-22,2.3_fed,FOMC_14220,,2025-01-29,38.000000,True,True,,1.006906,1.005397,1.001500,,True,6,6
2024-12-22,2.3_fed,FOMC_15665,,2025-03-19,87.000000,False,True,,1.024515,1.017394,1.007000,,True,6,6
2024-12-23,2.3_fed,FOMC_14220,,2025-01-29,37.000000,True,True,,1.009319,1.003299,1.006000,,True,6,6
2024-12-23,2.3_fed,FOMC_15665,,2025-03-19,86.000000,False,True,,1.013949,1.006401,1.007500,,True,6,6
2024-12-24,2.3_fed,FOMC_14220,,2025-01-29,36.000000,True,True,,1.015210,1.005158,1.010000,,True,6,6
2024-12-24,2.3_fed,FOMC_15665,,2025-03-19,85.000000,False,True,,1.019294,1.008204,1.011000,,True,6,6
2024-12-25,2.3_fed,FOMC_14220,,2025-01-29,35.000000,True,True,,1.008597,1.006584,1.002000,,True,6,6
2024-12-25,2.3_fed,FOMC_15665,,2025-03-19,84.000000,False,True,,1.017107,1.008534,1.008500,,True,6,6
2024-12-26,2.3_fed,FOMC_14220,,2025-01-29,34.000000,True,True,,1.003599,1.003599,1.000000,,True,6,6
2024-12-26,2.3_fed,FOMC_15665,,2025-03-19,83.000000,False,True,,1.015018,1.004471,1.010500,,True,6,6
2024-12-27,2.3_fed,FOMC_14220,,2025-01-29,33.000000,True,True,,1.014319,1.004774,1.009500,,True,6,6
2024-12-27,2.3_fed,FOMC_15665,,2025-03-19,82.000000,False,True,,1.003817,1.002814,1.001000,,True,6,6
2024-12-28,2.3_fed,FOMC_14220,,2025-01-29,32.000000,True,True,,1.014251,1.002719,1.011500,,True,6,6
2024-12-28,2.3_fed,FOMC_15665,,2025-03-19,81.000000,False,True,,1.019656,1.007067,1.012500,,True,6,6
2024-12-29,2.3_fed,FOMC_14220,,2025-01-29,31.000000,True,True,,1.014640,1.004594,1.010000,,True,6,6
2024-12-29,2.3_fed,FOMC_15665,,2025-03-19,80.000000,False,True,,1.021202,1.005615,1.015500,,True,6,6
2024-12-30,2.3_fed,FOMC_14220,,2025-01-29,30.000000,True,True,,1.013395,1.002864,1.010500,,True,6,6
2024-12-30,2.3_fed,FOMC_15665,,2025-03-19,79.000000,False,True,,1.016794,1.001274,1.015500,,True,6,6
2024-12-31,2.3_fed,FOMC_14220,,2025-01-29,29.000000,True,True,,1.010887,1.002864,1.008000,,True,6,6
2024-12-31,2.3_fed,FOMC_15665,,2025-03-19,78.000000,False,True,,1.007593,1.002580,1.005000,,True,6,6
2025-01-01,2.3_fed,FOMC_14220,,2025-01-29,28.000000,True,True,,1.004979,1.001474,1.003500,,True,6,6
2025-01-01,2.3_fed,FOMC_15665,,2025-03-19,77.000000,False,True,,1.007593,1.002580,1.005000,,True,6,6
2025-01-02,2.3_fed,FOMC_14220,,2025-01-29,27.000000,True,True,,1.012152,1.001634,1.010500,,True,6,6
2025-01-02,2.3_fed,FOMC_15665,,2025-03-19,76.000000,False,True,,1.004958,1.000954,1.004000,,True,6,6
2025-01-03,2.3_fed,FOMC_14220,,2025-01-29,26.000000,True,True,,1.004198,1.001694,1.002500,,True,6,6
2025-01-03,2.3_fed,FOMC_15665,,2025-03-19,75.000000,False,True,,1.004102,1.002598,1.001500,,True,6,6
2025-01-04,2.3_fed,FOMC_14220,,2025-01-29,25.000000,True,True,,1.003249,1.000747,1.002500,,True,6,6
2025-01-04,2.3_fed,FOMC_15665,,2025-03-19,74.000000,False,True,,1.016061,1.007497,1.008500,,True,6,6
2025-01-05,2.3_fed,FOMC_14220,,2025-01-29,24.000000,True,True,,1.004251,1.000748,1.003500,,True,6,6
2025-01-05,2.3_fed,FOMC_15665,,2025-03-19,73.000000,False,True,,1.024732,1.006613,1.018000,,True,6,6
2025-01-06,2.3_fed,FOMC_14220,,2025-01-29,23.000000,True,True,,1.006096,1.000593,1.005500,,True,6,6
2025-01-06,2.3_fed,FOMC_15665,,2025-03-19,72.000000,False,True,,1.019485,1.002443,1.017000,,True,6,6
2025-01-07,2.3_fed,FOMC_14220,,2025-01-29,22.000000,True,True,,1.005295,1.000791,1.004500,,True,6,6
2025-01-07,2.3_fed,FOMC_15665,,2025-03-19,71.000000,False,True,,1.035304,1.007105,1.028000,,True,6,6
2025-01-08,2.3_fed,FOMC_14220,,2025-01-29,21.000000,True,True,,1.011594,1.006061,1.005500,,True,6,6
2025-01-08,2.3_fed,FOMC_15665,,2025-03-19,70.000000,False,True,,1.037072,1.010299,1.026500,,True,6,6
2025-01-09,2.3_fed,FOMC_14220,,2025-01-29,20.000000,True,True,,1.010728,1.006200,1.004500,,True,6,6
2025-01-09,2.3_fed,FOMC_15665,,2025-03-19,69.000000,False,True,,1.032952,1.009235,1.023500,,True,6,6
2025-01-10,2.3_fed,FOMC_14220,,2025-01-29,19.000000,True,True,,1.007724,1.004210,1.003500,,True,6,6
2025-01-10,2.3_fed,FOMC_15665,,2025-03-19,68.000000,False,True,,1.044277,1.009451,1.034500,,True,6,6
2025-01-11,2.3_fed,FOMC_14220,,2025-01-29,18.000000,True,True,,1.010180,1.008164,1.002000,,True,6,6
2025-01-11,2.3_fed,FOMC_15665,,2025-03-19,67.000000,False,True,,1.035916,1.027695,1.008000,,True,6,6
2025-01-12,2.3_fed,FOMC_14220,,2025-01-29,17.000000,True,True,,1.011880,1.009861,1.002000,,True,6,6
2025-01-12,2.3_fed,FOMC_15665,,2025-03-19,66.000000,False,True,,1.036149,1.026907,1.009000,,True,6,6
2025-01-13,2.3_fed,FOMC_14220,,2025-01-29,16.000000,True,True,,1.005176,1.004171,1.001000,413203.140518,True,6,6
2025-01-13,2.3_fed,FOMC_15665,,2025-03-19,65.000000,False,True,,1.018663,1.006087,1.012500,,True,6,6
2025-01-14,2.3_fed,FOMC_14220,,2025-01-29,15.000000,True,True,,1.007577,1.004563,1.003000,261273.119860,True,6,6
2025-01-14,2.3_fed,FOMC_15665,,2025-03-19,64.000000,False,True,,1.017566,1.012000,1.005500,,True,6,6
2025-01-15,2.3_fed,FOMC_14220,,2025-01-29,14.000000,True,True,,1.005870,1.003362,1.002500,174439.797550,True,6,6
2025-01-15,2.3_fed,FOMC_15665,,2025-03-19,63.000000,False,True,,1.031096,1.010878,1.020000,,True,6,6
2025-01-16,2.3_fed,FOMC_14220,,2025-01-29,13.000000,True,True,,1.004673,1.002168,1.002500,199921.142577,True,6,6
2025-01-16,2.3_fed,FOMC_15665,,2025-03-19,62.000000,False,True,,1.031956,1.019215,1.012500,,True,6,6
2025-01-17,2.3_fed,FOMC_14220,,2025-01-29,12.000000,True,True,,1.005097,1.002590,1.002500,164861.326946,True,6,6
2025-01-17,2.3_fed,FOMC_15665,,2025-03-19,61.000000,False,True,,1.024971,1.021396,1.003500,,True,6,6
2025-01-18,2.3_fed,FOMC_14220,,2025-01-29,11.000000,True,True,,1.007104,1.004092,1.003000,100694.254493,True,6,6
2025-01-18,2.3_fed,FOMC_15665,,2025-03-19,60.000000,False,True,,1.029209,1.012503,1.016500,,True,6,6
2025-01-19,2.3_fed,FOMC_14220,,2025-01-29,10.000000,True,True,,1.015914,1.004364,1.011500,191085.274656,True,6,6
2025-01-19,2.3_fed,FOMC_15665,,2025-03-19,59.000000,False,True,,1.014610,1.007557,1.007000,,True,6,6
2025-01-20,2.3_fed,FOMC_14220,,2025-01-29,9.000000,True,True,,1.007677,1.004162,1.003500,388210.383651,True,6,6
2025-01-20,2.3_fed,FOMC_15665,,2025-03-19,58.000000,False,True,,1.010207,1.002190,1.008000,,True,6,6
2025-01-21,2.3_fed,FOMC_14220,,2025-01-29,8.000000,True,True,,1.007164,1.005154,1.002000,251737.020032,True,6,6
2025-01-21,2.3_fed,FOMC_15665,,2025-03-19,57.000000,False,True,,1.009646,1.003624,1.006000,,True,6,6
2025-01-22,2.3_fed,FOMC_14220,,2025-01-29,7.000000,True,True,,1.009086,1.008582,1.000500,1294617.799552,True,6,6
2025-01-22,2.3_fed,FOMC_15665,,2025-03-19,56.000000,False,True,,1.019332,1.011744,1.007500,,True,6,6
2025-01-23,2.3_fed,FOMC_14220,,2025-01-29,6.000000,True,True,,1.008298,1.005783,1.002500,445061.359977,True,6,6
2025-01-23,2.3_fed,FOMC_15665,,2025-03-19,55.000000,False,True,,1.018634,1.013566,1.005000,,True,6,6
2025-01-24,2.3_fed,FOMC_14220,,2025-01-29,5.000000,True,True,,1.006397,1.003887,1.002500,763504.724377,True,6,6
2025-01-24,2.3_fed,FOMC_15665,,2025-03-19,54.000000,False,True,,1.020159,1.016601,1.003500,,True,6,6
2025-01-24,2.3_fed,FOMC_17140,,2025-05-07,103.000000,False,True,,1.030930,1.014695,1.016000,10821.178594,True,2,2
2025-01-25,2.3_fed,FOMC_14220,,2025-01-29,4.000000,True,True,,1.002798,1.001297,1.001500,437005.849787,True,6,6
2025-01-25,2.3_fed,FOMC_15665,,2025-03-19,53.000000,False,True,,1.016048,1.014020,1.002000,,True,6,6
2025-01-25,2.3_fed,FOMC_17140,,2025-05-07,102.000000,False,True,,1.027458,1.017285,1.010000,155.567996,True,4,4
2025-01-26,2.3_fed,FOMC_14220,,2025-01-29,3.000000,True,True,,1.002603,1.001101,1.001500,610890.461991,True,6,6
2025-01-26,2.3_fed,FOMC_15665,,2025-03-19,52.000000,False,True,,1.015381,1.004333,1.011000,,True,6,6
2025-01-26,2.3_fed,FOMC_17140,,2025-05-07,101.000000,False,True,,1.021078,1.010469,1.010500,4009.149942,True,6,6
2025-01-27,2.3_fed,FOMC_14220,,2025-01-29,2.000000,True,True,,1.007100,1.004588,1.002500,816435.914551,True,6,6
2025-01-27,2.3_fed,FOMC_15665,,2025-03-19,51.000000,False,True,,1.034562,1.020278,1.014000,,True,6,6
2025-01-27,2.3_fed,FOMC_17140,,2025-05-07,100.000000,False,True,,1.013734,1.005689,1.008000,76867.946316,True,6,6
2025-01-28,2.3_fed,FOMC_14220,,2025-01-29,1.000000,True,True,,1.007989,1.006479,1.001500,959963.300348,True,6,6
2025-01-28,2.3_fed,FOMC_15665,,2025-03-19,50.000000,False,True,,1.043136,1.032808,1.010000,,True,6,6
2025-01-28,2.3_fed,FOMC_17140,,2025-05-07,99.000000,False,True,,1.014712,1.012182,1.002500,1952.338305,True,6,6
2025-01-29,2.3_fed,FOMC_14220,,2025-01-29,0.000000,True,True,,1.010891,1.008873,1.002000,5952594.090966,True,6,6
2025-01-29,2.3_fed,FOMC_15665,,2025-03-19,49.000000,False,True,,1.040209,1.034005,1.006000,,True,6,6
2025-01-29,2.3_fed,FOMC_17140,,2025-05-07,98.000000,False,True,,1.020066,1.012473,1.007500,27772.702414,True,6,6
2025-01-30,2.3_fed,FOMC_15665,,2025-03-19,48.000000,True,True,,1.039600,1.030327,1.009000,,True,6,6
2025-01-30,2.3_fed,FOMC_17140,,2025-05-07,97.000000,False,True,,1.021076,1.019546,1.001500,5590.319990,True,6,6
2025-01-31,2.3_fed,FOMC_15665,,2025-03-19,47.000000,True,True,,1.042729,1.031384,1.011000,,True,6,6
2025-01-31,2.3_fed,FOMC_17140,,2025-05-07,96.000000,False,True,,1.021611,1.017034,1.004500,465.757097,True,6,6
2025-02-01,2.3_fed,FOMC_15665,,2025-03-19,46.000000,True,True,,1.023147,1.016540,1.006500,,True,6,6
2025-02-01,2.3_fed,FOMC_17140,,2025-05-07,95.000000,False,True,,1.016300,1.006238,1.010000,1531.152806,True,6,6
2025-02-02,2.3_fed,FOMC_15665,,2025-03-19,45.000000,True,True,,1.018230,1.008648,1.009500,,True,6,6
2025-02-02,2.3_fed,FOMC_17140,,2025-05-07,94.000000,False,True,,1.016311,1.005751,1.010500,33906.411583,True,6,6
2025-02-03,2.3_fed,FOMC_15665,,2025-03-19,44.000000,True,True,,1.011741,1.007208,1.004500,,True,6,6
2025-02-03,2.3_fed,FOMC_17140,,2025-05-07,93.000000,False,True,,1.017828,1.006754,1.011000,1810.965966,True,6,6
2025-02-04,2.3_fed,FOMC_15665,,2025-03-19,43.000000,True,True,,1.019912,1.008815,1.011000,,True,6,6
2025-02-04,2.3_fed,FOMC_17140,,2025-05-07,92.000000,False,True,,1.013895,1.008349,1.005500,15189.351109,True,6,6
2025-02-05,2.3_fed,FOMC_15665,,2025-03-19,42.000000,True,True,,1.016307,1.009744,1.006500,,True,6,6
2025-02-05,2.3_fed,FOMC_17140,,2025-05-07,91.000000,False,True,,1.012145,1.011639,1.000500,3729.087191,True,6,6
2025-02-06,2.3_fed,FOMC_15665,,2025-03-19,41.000000,True,True,,1.008894,1.006880,1.002000,13132.095627,True,6,6
2025-02-06,2.3_fed,FOMC_17140,,2025-05-07,90.000000,False,True,,1.012165,1.007631,1.004500,19919.544099,True,6,6
2025-02-07,2.3_fed,FOMC_15665,,2025-03-19,40.000000,True,True,,1.010895,1.003369,1.007500,312886.867407,True,6,6
2025-02-07,2.3_fed,FOMC_17140,,2025-05-07,89.000000,False,True,,1.020700,1.011094,1.009500,73015.390181,True,6,6
2025-02-07,2.3_fed,FOMC_17792,,2025-06-18,131.000000,False,False,sem_par_adjacente,,,1.045000,66.030341,True,1,1
2025-02-08,2.3_fed,FOMC_15665,,2025-03-19,39.000000,True,True,,1.018047,1.015508,1.002500,46863.494282,True,6,6
2025-02-08,2.3_fed,FOMC_17140,,2025-05-07,88.000000,False,True,,1.032659,1.022434,1.010000,5422.461671,True,6,6
2025-02-08,2.3_fed,FOMC_17792,,2025-06-18,130.000000,False,True,,1.032314,1.018061,1.014000,236.706598,True,3,3
2025-02-09,2.3_fed,FOMC_15665,,2025-03-19,38.000000,True,True,,1.020784,1.013688,1.007000,50087.058938,True,6,6
2025-02-09,2.3_fed,FOMC_17140,,2025-05-07,87.000000,False,True,,1.027725,1.018053,1.009500,3048.833708,True,6,6
2025-02-09,2.3_fed,FOMC_17792,,2025-06-18,129.000000,False,True,,1.021239,1.011628,1.009500,15.970799,True,5,5
2025-02-10,2.3_fed,FOMC_15665,,2025-03-19,37.000000,True,True,,1.003773,1.002770,1.001000,32382.271556,True,6,6
2025-02-10,2.3_fed,FOMC_17140,,2025-05-07,86.000000,False,True,,1.012478,1.004442,1.008000,1630.850312,True,6,6
2025-02-10,2.3_fed,FOMC_17792,,2025-06-18,128.000000,False,True,,1.018664,1.005592,1.013000,27.706099,True,6,6
2025-02-11,2.3_fed,FOMC_15665,,2025-03-19,36.000000,True,True,,1.011545,1.004514,1.007000,27102.936557,True,6,6
2025-02-11,2.3_fed,FOMC_17140,,2025-05-07,85.000000,False,True,,1.003825,1.001821,1.002000,25936.829463,True,6,6
2025-02-11,2.3_fed,FOMC_17792,,2025-06-18,127.000000,False,True,,1.028921,1.003336,1.025500,1270.053716,True,6,6
2025-02-12,2.3_fed,FOMC_15665,,2025-03-19,35.000000,True,True,,1.011824,1.008797,1.003000,275432.433951,True,6,6
2025-02-12,2.3_fed,FOMC_17140,,2025-05-07,84.000000,False,True,,1.020152,1.009552,1.010500,80364.753347,True,6,6
2025-02-12,2.3_fed,FOMC_17792,,2025-06-18,126.000000,False,True,,1.014221,1.004676,1.009500,51756.787206,True,6,6
2025-02-13,2.3_fed,FOMC_15665,,2025-03-19,34.000000,True,True,,1.012031,1.011020,1.001000,118220.921680,True,6,6
2025-02-13,2.3_fed,FOMC_17140,,2025-05-07,83.000000,False,True,,1.028058,1.022434,1.005500,27298.109377,True,6,6
2025-02-13,2.3_fed,FOMC_17792,,2025-06-18,125.000000,False,True,,1.049795,1.030727,1.018500,25373.210061,True,6,6
2025-02-14,2.3_fed,FOMC_15665,,2025-03-19,33.000000,True,True,,1.010289,1.008272,1.002000,31320.630350,True,6,6
2025-02-14,2.3_fed,FOMC_17140,,2025-05-07,82.000000,False,True,,1.020722,1.016655,1.004000,44838.973666,True,6,6
2025-02-14,2.3_fed,FOMC_17792,,2025-06-18,124.000000,False,True,,1.043157,1.035906,1.007000,55481.662805,True,6,6
